X,Y,objectid,uri,name,feature_date,feature_source,attribute_date,attribute_source,source_ufi,source_jurisdiction,custodian_agency,custodian_licensing,loading_date,building_id,operationalstatus,height,significance,address,suburb,site_class,local_construction_type,local_year_built,state,source_supply_date,featuresubtype
148.614777173,-20.786083987,1099,,ELAROO,2013/04/24 00:00:00+00,Orthophotography_50cm_Central Qld Coastal,2016/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
148.139569461,-23.47713247,1100,,EMERALD DOWNS,2013/12/20 00:00:00+00,Orthophotography_10cm_Emerald,2016/12/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
148.138559781,-20.011241441,1101,,EURI,2016/05/14 00:00:00+00,Orthophotography_10cm_Abbot Point,2016/06/30 00:00:00+00,Aurizon,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
151.426649731,-27.263833288,1102,,AUCHMAH,2016/07/30 00:00:00+00,Orthophotography_20cm_SEQ Regional,2016/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
153.229882009,-27.492782466,1103,,BADGEN,2006/10/01 00:00:00+00,Queensland Rail,2015/04/12 00:00:00+00,Website Wikipaedia,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
144.517460495,-20.877820684,1104,,BARONTA,2015/06/18 00:00:00+00,Orthophotography_15cm_Galilee Basin East,2016/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
145.747545706,-16.885344734,1105,,AEROGLEN,2016/08/04 00:00:00+00,Orthophotography_10cm_Cairns Urban,2016/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
152.665298318,-25.463102893,1106,,ALDERSHOT,2016/05/25 00:00:00+00,Orthophotography_10cm_Maryborough,2016/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
151.981033578,-28.036742347,1107,,ALLORA,2013/07/18 00:00:00+00,Orthophotography_10cm_Allora,2014/12/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
151.956075009,-28.617932849,1108,,APPLETHORPE,2016/06/30 00:00:00+00,Orthophotography_10cm_Applethorpe,2016/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
149.32418503,-26.601085094,1109,,ARMOO,2014/08/30 00:00:00+00,Orthophotography_25cm_Surat Basin North,2016/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
151.642128678,-27.51980731,1110,,AUBIGNY,2016/08/13 00:00:00+00,Orthophotography_20cm_SEQ Regional,2014/12/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
152.869649819,-25.289506912,1111,,TORQUAY,2016/07/24 00:00:00+00,Orthophotography_10cm_Hervey Bay,2007/06/01 00:00:00+00,GA_1:100000 Topographic Map_9447 Pialba,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
146.834193433,-19.377946834,1112,,BROOKHILL,2010/05/27 00:00:00+00,Orthophotography_24cm_Townsville Urban,2016/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
146.823440439,-19.317290833,1113,,CLUDEN,2016/06/06 00:00:00+00,Orthophotography_10cm_Townsville Urban,2016/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
147.386551372,-19.617023379,1114,,MACDESME,2016/06/07 00:00:00+00,Orthophotography_10cm_Ayr,2016/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
146.83407341,-19.657280837,1115,,MANTON,2013/06/21 00:00:00+00,Orthophotography_50cm_Central Qld Coastal,2016/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
146.826292438,-19.325946833,1116,,WULGURU,2016/06/06 00:00:00+00,Orthophotography_10cm_Townsville Urban,2016/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
152.24989739,-25.19548335,1117,,LYNWOOD,2017/05/15 00:00:00+00,Orthophotography_10cm_Childers,2007/06/01 00:00:00+00,GA_1:100000 Topographic Map_9387 Childers,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
152.047364888,-25.387477832,1118,,DALLARNILL,2014/06/29 00:00:00+00,Orthophotography_25cm_Capricorn_Wide Bay,2007/06/01 00:00:00+00,GA_1:100000 Topographic Map_9387 Childers,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
152.258349387,-25.215669851,1119,,HUXLEY,2017/05/15 00:00:00+00,Orthophotography_10cm_Childers,2007/06/01 00:00:00+00,GA_1:100000 Topographic Map_9387 Childers,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
152.301742381,-25.228128355,1120,,DOOLBI,2017/05/15 00:00:00+00,Orthophotography_10cm_Childers,2007/06/01 00:00:00+00,GA_1:100000 Topographic Map_9387 Childers,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
152.229881894,-25.178902848,1121,,KOWBI,2017/05/15 00:00:00+00,Orthophotography_10cm_Childers,2007/06/01 00:00:00+00,GA_1:100000 Topographic Map_9387 Childers,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
152.048319437,-24.960898829,1122,,TAGON,2014/07/10 00:00:00+00,Orthophotography_25cm_Capricorn Wide Bay,2007/06/01 00:00:00+00,GA_1:100000 Topographic Map_9247 Mount Perry,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
152.315045381,-25.224870357,1123,,HORTON,2017/05/15 00:00:00+00,Orthophotography_10cm_Childers,2007/06/01 00:00:00+00,GA_1:100000 Topographic Map_9387 Childers,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
152.213742398,-25.161806846,1124,,CORDALBA,2017/05/15 00:00:00+00,Orthophotography_10cm_Childers,2007/06/01 00:00:00+00,GA_1:100000 Topographic Map_9387 Childers,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
149.182111094,-21.148755037,1125,,OLD MACKAY,2016/06/07 00:00:00+00,Orthophotography_10cm_Mackay Urban,2006/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
147.637085722,-26.482880954,1126,,OOLINE,2014/09/05 00:00:00+00,Orthophotography_25cm_Surat Basin North,2016/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
148.898741116,-21.157993513,1127,,OTTERBURN,2016/06/07 00:00:00+00,Orthophotography_10cm_Mackay Urban,2006/06/05 00:00:00+00,GA_National Topographic Info Coord Initiative,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
145.928339161,-17.319585251,1128,,PALMA,2016/08/03 00:00:00+00,Orthophotography_10cm_Babinda,2016/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
150.49260827,-23.252788169,1129,,PANDOIN,2016/06/08 00:00:00+00,Orthophotography_10cm_Rockhampton Urban,2016/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
150.511345758,-23.357497172,1130,,PARK AVENUE,2016/06/08 00:00:00+00,Orthophotography_10cm_Rockhampton Urban,2016/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
145.909470155,-17.41365725,1131,,PAWNGILLY,2015/07/17 00:00:00+00,Orthophotography_25cm_North Qld,2016/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
151.92113315,-27.495518337,1132,,PENGARRY,2016/07/30 00:00:00+00,Orthophotography_10cm_Toowoomba Urban,2016/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
145.165442724,-17.132393696,1133,,PIEMONTE,2015/07/17 00:00:00+00,Orthophotography_25cm_North Qld,2014/12/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
148.714501132,-21.147486498,1134,,PINNACLE,2012/06/12 00:00:00+00,Orthophotography_10cm_Mackay Urban,2006/06/05 00:00:00+00,GA_National Topographic Info Coord Initiative,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
150.506660753,-23.401456172,1135,,PORT CURTIS JUNCTION,2016/06/08 00:00:00+00,Orthophotography_10cm_Rockhampton Urban,2016/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
151.600031842,-26.163785296,1136,,PROSTON,2016/09/23 00:00:00+00,Orthophotography_10cm_Proston,2006/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
146.815085444,-19.272305832,1137,,RAILWAY ESTATE,2016/06/06 00:00:00+00,Orthophotography_10cm_Townsville Urban,2016/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
150.655374745,-23.356634185,1138,,COOLCORRA,2014/06/29 00:00:00+00,Orthophotography_25cm_Capricorn Wide Bay,2016/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
150.160272224,-23.978677646,1139,,COONEEL,2014/07/21 00:00:00+00,Orthophotography_25cm_Surat Basin North,2016/10/01 00:00:00+00,Queensland Rail,,QLD,"Department of Natural Resources, Mines and Energy","Creative Commons Attribution 4.0 International Licence © State of Queensland (Department of Natural Resources, Mines and Energy) 2020",2021/03/29 00:07:36+00,0,Abandoned,,,,,,,,QLD,2021/01/15 00:00:00+00,Railway Station
